2024-05-06 18:09:42 CPU Usage: 20.6% | Memory Usage: 22.79% | I/O Usage (read write): 3.38 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O      PIDS
2024-05-06 18:52:40 CPU Usage: 63.6% | Memory Usage: 25.79% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.56%     220.4MiB / 1GiB       21.53%    43.9MB / 57.5MB   0B / 9.29MB     39
893a597ee7e4   tripmanagementquery   0.71%     267.3MiB / 1GiB       26.10%    24.6MB / 8.62MB   0B / 9.17MB     59
a590ec851b1e   calculationservice    0.24%     7.504MiB / 1GiB       0.73%     27MB / 33.1MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     80.89%    360.3MiB / 1GiB       35.19%    36.6GB / 173MB    0B / 80MB       53
542de0862de7   gmapsadapter          0.21%     71.91MiB / 1GiB       7.02%     17.3MB / 12.5MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.12%     12.03MiB / 1GiB       1.17%     8.76MB / 1.69MB   0B / 0B         6
9bc901cb6181   userservice           0.10%     1.515GiB / 2GiB       75.73%    167kB / 178kB     0B / 6.98MB     40
4b76beba0bca   logstash              0.70%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.12MB     40
9d48986e2e38   kibana                3.76%     481.9MiB / 1GiB       47.06%    5.38MB / 22.1MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.19%     727.2MiB / 2GiB       35.51%    17.4MB / 1.21MB   0B / 7.58MB     18
8e05f3f7005f   elasticsearch         5.35%     1.438GiB / 2GiB       71.91%    22.1MB / 5.24MB   0B / 14.8MB     88
8c8b2a42cbcb   mongo                 9.68%     74.94MiB / 1GiB       7.32%     148MB / 36.6GB    41kB / 97.8MB   23
7cac5634af4e   rabbitmq              1.79%     102.6MiB / 512MiB     20.04%    52.3MB / 51.9MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.49%     848.5MiB / 1GiB       82.86%    587kB / 491kB     0B / 3.52MB     63 | Load Average:  1.67, 1.86, 2.11 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.484/1.773/1.938/0.163 Avg:ms Max:
2024-05-06 18:52:48 CPU Usage: 54.5% | Memory Usage: 25.78% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
58a77735eccd   edgeservice           0.54%     220.4MiB / 1GiB       21.53%    43.9MB / 57.5MB   0B / 9.32MB   39
893a597ee7e4   tripmanagementquery   0.76%     267.3MiB / 1GiB       26.10%    24.6MB / 8.63MB   0B / 9.19MB   59
a590ec851b1e   calculationservice    0.27%     7.504MiB / 1GiB       0.73%     27MB / 33.2MB     0B / 0B       7
ee7d2be91e49   tripmanagementcmd     78.34%    360.7MiB / 1GiB       35.23%    36.7GB / 174MB    0B / 80MB     53
542de0862de7   gmapsadapter          0.27%     71.46MiB / 1GiB       6.98%     17.3MB / 12.5MB   0B / 16.4kB   22
80cf21d912f2   notificationservice   0.06%     12.07MiB / 1GiB       1.18%     8.77MB / 1.69MB   0B / 0B       6
9bc901cb6181   userservice           0.10%     1.515GiB / 2GiB       75.73%    167kB / 178kB     0B / 6.99MB   40
4b76beba0bca   logstash              0.68%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.12MB   40
9d48986e2e38   kibana                3.65%     481.9MiB / 1GiB       47.06%    5.39MB / 22.2MB   0B / 8.19kB   12
169fc0d27e17   monitor               0.19%     727.2MiB / 2GiB       35.51%    17.4MB / 1.22MB   0B / 7.59MB   18
8e05f3f7005f   elasticsearch         1.70%     1.438GiB / 2GiB       71.91%    22.1MB / 5.25MB   0B / 14.9MB   88
8c8b2a42cbcb   mongo                 9.99%     74.96MiB / 1GiB       7.32%     148MB / 36.7GB    41kB / 98MB   23
7cac5634af4e   rabbitmq              26.44%    102.6MiB / 512MiB     20.04%    52.3MB / 52MB     0B / 3.34MB   40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB   37
bad4d64f3501   discoveryservice      1.07%     848.5MiB / 1GiB       82.86%    590kB / 492kB     0B / 3.54MB   63 | Load Average:  1.61, 1.85, 2.10 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.504/1.703/1.894/0.124 Avg:ms Max:
2024-05-06 18:52:56 CPU Usage: 60.6% | Memory Usage: 25.83% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.41%     220.4MiB / 1GiB       21.53%    44MB / 57.6MB     0B / 9.33MB     39
893a597ee7e4   tripmanagementquery   0.55%     267.4MiB / 1GiB       26.11%    24.6MB / 8.64MB   0B / 9.21MB     59
a590ec851b1e   calculationservice    0.21%     7.621MiB / 1GiB       0.74%     27MB / 33.2MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     86.01%    361.5MiB / 1GiB       35.31%    36.9GB / 174MB    0B / 80MB       53
542de0862de7   gmapsadapter          0.13%     71.96MiB / 1GiB       7.03%     17.3MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.06%     12.1MiB / 1GiB        1.18%     8.78MB / 1.69MB   0B / 0B         6
9bc901cb6181   userservice           0.17%     1.515GiB / 2GiB       75.73%    167kB / 178kB     0B / 7.01MB     40
4b76beba0bca   logstash              0.70%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.12MB     40
9d48986e2e38   kibana                3.45%     481.9MiB / 1GiB       47.06%    5.4MB / 22.2MB    0B / 8.19kB     12
169fc0d27e17   monitor               0.21%     727.2MiB / 2GiB       35.51%    17.5MB / 1.22MB   0B / 7.63MB     18
8e05f3f7005f   elasticsearch         1.57%     1.438GiB / 2GiB       71.91%    22.2MB / 5.26MB   0B / 15MB       88
8c8b2a42cbcb   mongo                 8.04%     74.98MiB / 1GiB       7.32%     149MB / 36.9GB    41kB / 98.1MB   23
7cac5634af4e   rabbitmq              2.19%     102.6MiB / 512MiB     20.04%    52.4MB / 52MB     0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.55%     848.5MiB / 1GiB       82.86%    590kB / 492kB     0B / 3.54MB     63 | Load Average:  2.07, 1.93, 2.13 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.515/1.778/2.062/0.210 Avg:ms Max:
2024-05-06 18:53:04 CPU Usage: 100% | Memory Usage: 25.80% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.57%     220.4MiB / 1GiB       21.53%    44MB / 57.6MB     0B / 9.36MB     39
893a597ee7e4   tripmanagementquery   0.78%     267.4MiB / 1GiB       26.11%    24.7MB / 8.64MB   0B / 9.23MB     59
a590ec851b1e   calculationservice    0.29%     7.73MiB / 1GiB        0.75%     27MB / 33.2MB     0B / 0B         7
ee7d2be91e49   tripmanagementcmd     82.03%    361.6MiB / 1GiB       35.32%    37.1GB / 175MB    0B / 80.1MB     53
542de0862de7   gmapsadapter          0.17%     71.52MiB / 1GiB       6.98%     17.3MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.09%     12.1MiB / 1GiB        1.18%     8.79MB / 1.69MB   0B / 0B         6
9bc901cb6181   userservice           1.03%     1.515GiB / 2GiB       75.73%    168kB / 179kB     0B / 7.02MB     40
4b76beba0bca   logstash              0.48%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.12MB     40
9d48986e2e38   kibana                3.31%     481.9MiB / 1GiB       47.06%    5.41MB / 22.3MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.21%     727.2MiB / 2GiB       35.51%    17.5MB / 1.23MB   0B / 7.65MB     18
8e05f3f7005f   elasticsearch         0.82%     1.438GiB / 2GiB       71.91%    22.2MB / 5.27MB   0B / 15MB       88
8c8b2a42cbcb   mongo                 9.12%     75.32MiB / 1GiB       7.36%     149MB / 37GB      41kB / 98.3MB   23
7cac5634af4e   rabbitmq              2.64%     102.7MiB / 512MiB     20.06%    52.4MB / 52.1MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.82%     848.5MiB / 1GiB       82.86%    591kB / 493kB     0B / 3.54MB     63 | Load Average:  1.91, 1.90, 2.11 | Process Count: 312 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.714/1.832/1.974/0.094 Avg:ms Max:
2024-05-06 18:53:12 CPU Usage: 57.6% | Memory Usage: 25.85% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.44%     220.4MiB / 1GiB       21.53%    44MB / 57.7MB     0B / 9.37MB     39
893a597ee7e4   tripmanagementquery   0.56%     267.4MiB / 1GiB       26.11%    24.7MB / 8.65MB   0B / 9.24MB     59
a590ec851b1e   calculationservice    0.26%     7.75MiB / 1GiB        0.76%     27.1MB / 33.3MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     85.59%    361.6MiB / 1GiB       35.31%    37.2GB / 175MB    0B / 80.2MB     53
542de0862de7   gmapsadapter          0.14%     72.11MiB / 1GiB       7.04%     17.3MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.08%     12.14MiB / 1GiB       1.19%     8.8MB / 1.69MB    0B / 0B         6
9bc901cb6181   userservice           0.10%     1.515GiB / 2GiB       75.73%    168kB / 179kB     0B / 7.04MB     40
4b76beba0bca   logstash              0.40%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.13MB     40
9d48986e2e38   kibana                3.69%     481.9MiB / 1GiB       47.06%    5.42MB / 22.3MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.21%     727.2MiB / 2GiB       35.51%    17.5MB / 1.23MB   0B / 7.69MB     18
8e05f3f7005f   elasticsearch         0.46%     1.438GiB / 2GiB       71.91%    22.3MB / 5.28MB   0B / 15.1MB     88
8c8b2a42cbcb   mongo                 7.58%     75.04MiB / 1GiB       7.33%     150MB / 37.2GB    41kB / 98.4MB   23
7cac5634af4e   rabbitmq              1.75%     102.1MiB / 512MiB     19.94%    52.5MB / 52.1MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.42%     848.5MiB / 1GiB       82.86%    593kB / 495kB     0B / 3.54MB     63 | Load Average:  1.83, 1.89, 2.11 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.653/1.858/2.052/0.138 Avg:ms Max:
2024-05-06 18:53:19 CPU Usage: 72.7% | Memory Usage: 25.84% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.56%     220.5MiB / 1GiB       21.53%    44MB / 57.7MB     0B / 9.4MB      39
893a597ee7e4   tripmanagementquery   0.65%     267.4MiB / 1GiB       26.11%    24.7MB / 8.66MB   0B / 9.27MB     59
a590ec851b1e   calculationservice    0.27%     7.754MiB / 1GiB       0.76%     27.1MB / 33.3MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     79.82%    361.6MiB / 1GiB       35.31%    37.4GB / 176MB    0B / 80.6MB     53
542de0862de7   gmapsadapter          0.13%     71.68MiB / 1GiB       7.00%     17.3MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.09%     12.18MiB / 1GiB       1.19%     8.81MB / 1.7MB    0B / 0B         6
9bc901cb6181   userservice           0.09%     1.515GiB / 2GiB       75.73%    168kB / 179kB     0B / 7.05MB     40
4b76beba0bca   logstash              0.32%     767.9MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.13MB     40
9d48986e2e38   kibana                2.94%     481.9MiB / 1GiB       47.06%    5.42MB / 22.4MB   0B / 8.19kB     12
169fc0d27e17   monitor               1.50%     728.7MiB / 2GiB       35.58%    17.6MB / 1.23MB   0B / 7.71MB     24
8e05f3f7005f   elasticsearch         0.41%     1.438GiB / 2GiB       71.91%    22.3MB / 5.29MB   0B / 15.1MB     88
8c8b2a42cbcb   mongo                 8.57%     75.07MiB / 1GiB       7.33%     150MB / 37.4GB    41kB / 98.5MB   23
7cac5634af4e   rabbitmq              48.21%    102.3MiB / 512MiB     19.97%    52.6MB / 52.2MB   0B / 3.34MB     41
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.65%     848.5MiB / 1GiB       82.86%    596kB / 497kB     0B / 3.56MB     63 | Load Average:  2.01, 1.93, 2.12 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.699/1.961/2.448/0.260 Avg:ms Max:
2024-05-06 18:53:27 CPU Usage: 61.1% | Memory Usage: 25.86% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.55%     220.4MiB / 1GiB       21.53%    44.1MB / 57.7MB   0B / 9.42MB     39
893a597ee7e4   tripmanagementquery   0.80%     267.4MiB / 1GiB       26.11%    24.8MB / 8.67MB   0B / 9.29MB     59
a590ec851b1e   calculationservice    0.27%     7.773MiB / 1GiB       0.76%     27.1MB / 33.3MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     80.15%    367.6MiB / 1GiB       35.90%    37.5GB / 176MB    0B / 80.6MB     53
542de0862de7   gmapsadapter          0.18%     72.17MiB / 1GiB       7.05%     17.4MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.07%     12.2MiB / 1GiB        1.19%     8.82MB / 1.7MB    0B / 0B         6
9bc901cb6181   userservice           0.10%     1.515GiB / 2GiB       75.73%    168kB / 179kB     0B / 7.07MB     40
4b76beba0bca   logstash              0.99%     767.8MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.13MB     39
9d48986e2e38   kibana                3.52%     481.9MiB / 1GiB       47.06%    5.44MB / 22.5MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.20%     726.9MiB / 2GiB       35.49%    17.6MB / 1.24MB   0B / 7.74MB     18
8e05f3f7005f   elasticsearch         1.33%     1.438GiB / 2GiB       71.92%    22.4MB / 5.3MB    0B / 15.2MB     88
8c8b2a42cbcb   mongo                 9.77%     75.09MiB / 1GiB       7.33%     151MB / 37.5GB    41kB / 98.8MB   23
7cac5634af4e   rabbitmq              1.71%     102.1MiB / 512MiB     19.94%    52.6MB / 52.3MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.04%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.55%     848.5MiB / 1GiB       82.86%    596kB / 497kB     0B / 3.56MB     63 | Load Average:  1.93, 1.91, 2.11 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.513/1.685/1.836/0.109 Avg:ms Max:
2024-05-06 18:53:35 CPU Usage: 62.9% | Memory Usage: 25.85% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
58a77735eccd   edgeservice           0.48%     220.4MiB / 1GiB       21.53%    44.1MB / 57.8MB   0B / 9.45MB   39
893a597ee7e4   tripmanagementquery   0.64%     267.4MiB / 1GiB       26.11%    24.8MB / 8.67MB   0B / 9.31MB   59
a590ec851b1e   calculationservice    0.18%     7.758MiB / 1GiB       0.76%     27.2MB / 33.4MB   0B / 0B       7
ee7d2be91e49   tripmanagementcmd     79.25%    361.6MiB / 1GiB       35.32%    37.7GB / 177MB    0B / 80.6MB   53
542de0862de7   gmapsadapter          0.13%     71.71MiB / 1GiB       7.00%     17.4MB / 12.6MB   0B / 16.4kB   22
80cf21d912f2   notificationservice   0.06%     12.2MiB / 1GiB        1.19%     8.83MB / 1.7MB    0B / 0B       6
9bc901cb6181   userservice           0.12%     1.515GiB / 2GiB       75.73%    168kB / 180kB     0B / 7.07MB   40
4b76beba0bca   logstash              1.06%     767.8MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.13MB   39
9d48986e2e38   kibana                3.31%     481.9MiB / 1GiB       47.06%    5.45MB / 22.5MB   0B / 8.19kB   12
169fc0d27e17   monitor               2.90%     726.9MiB / 2GiB       35.49%    17.6MB / 1.24MB   0B / 7.76MB   18
8e05f3f7005f   elasticsearch         0.70%     1.438GiB / 2GiB       71.92%    22.4MB / 5.31MB   0B / 15.2MB   88
8c8b2a42cbcb   mongo                 6.97%     75.11MiB / 1GiB       7.34%     151MB / 37.7GB    41kB / 99MB   23
7cac5634af4e   rabbitmq              1.59%     102.1MiB / 512MiB     19.94%    52.7MB / 52.3MB   0B / 3.34MB   40
0d83340eb2a1   mysqlserver           0.06%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB   37
bad4d64f3501   discoveryservice      0.59%     848.5MiB / 1GiB       82.86%    598kB / 498kB     0B / 3.56MB   63 | Load Average:  1.87, 1.90, 2.10 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.611/1.831/2.134/0.170 Avg:ms Max:
2024-05-06 18:53:43 CPU Usage: 51.5% | Memory Usage: 25.84% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
58a77735eccd   edgeservice           0.40%     220.4MiB / 1GiB       21.53%    44.1MB / 57.8MB   0B / 9.47MB     39
893a597ee7e4   tripmanagementquery   0.75%     267.4MiB / 1GiB       26.11%    24.8MB / 8.68MB   0B / 9.32MB     59
a590ec851b1e   calculationservice    0.17%     7.758MiB / 1GiB       0.76%     27.2MB / 33.4MB   0B / 0B         7
ee7d2be91e49   tripmanagementcmd     85.81%    361.7MiB / 1GiB       35.32%    37.9GB / 177MB    0B / 80.6MB     53
542de0862de7   gmapsadapter          0.11%     72.34MiB / 1GiB       7.06%     17.4MB / 12.6MB   0B / 16.4kB     22
80cf21d912f2   notificationservice   0.06%     12.2MiB / 1GiB        1.19%     8.84MB / 1.7MB    0B / 0B         6
9bc901cb6181   userservice           0.10%     1.515GiB / 2GiB       75.73%    168kB / 180kB     0B / 7.1MB      40
4b76beba0bca   logstash              0.67%     767.8MiB / 31.34GiB   2.39%     12.2kB / 2.6kB    0B / 3.15MB     39
9d48986e2e38   kibana                3.13%     481.9MiB / 1GiB       47.06%    5.45MB / 22.6MB   0B / 8.19kB     12
169fc0d27e17   monitor               0.21%     726.9MiB / 2GiB       35.49%    17.7MB / 1.24MB   0B / 7.79MB     18
8e05f3f7005f   elasticsearch         0.60%     1.438GiB / 2GiB       71.92%    22.5MB / 5.32MB   0B / 15.2MB     88
8c8b2a42cbcb   mongo                 6.77%     75.14MiB / 1GiB       7.34%     152MB / 37.8GB    41kB / 99.1MB   23
7cac5634af4e   rabbitmq              2.96%     102.3MiB / 512MiB     19.98%    52.7MB / 52.4MB   0B / 3.34MB     40
0d83340eb2a1   mysqlserver           0.05%     177.5MiB / 1GiB       17.34%    89.4kB / 99.3kB   0B / 13.1MB     37
bad4d64f3501   discoveryservice      0.44%     848.5MiB / 1GiB       82.86%    599kB / 500kB     0B / 3.56MB     63 | Load Average:  1.80, 1.88, 2.10 | Process Count: 311 | Network Usage:  | Disk I/O Latency: Read:3.40 Write:8.90 | Network Latency: Min:1.805/1.931/2.050/0.101 Avg:ms Max:
2024-05-06 18:53:51 CPU Usage: 60.6% | Memory Usage: 25.81% | I/O Usage (read write): 3.40 8.90 | Docker Stats: CONTAINER ID   NAME                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O       PIDS
